,Tweets,Player,Cosine Similarity,sentiment
660,#ipl picked trent_trent_boultt_trent_boult_trent_boult 's catch as the 'catch of the season' but rcbtweets crowned abdevilliers17 for taking the most stunning catch of the season. #ipl2018 https:// circleofcricket.com/category/ipl_2 018/22101/ipl-2018-royal-challengers-bangalore-pick-ab_ab_ab_villiersliers_ab_ab_villiersliers-de-ab_ab_villiersliers-catch-as-the-catch-of-the-season û_,Trent Boult,0.0011839197513896676,0.5913
1918,sam billings with a splendid leap forward to dismiss axar harshal_patel kings xi 116/6 in 16.3 overs http:// es.pn/2k8p9ut #cskvkxip #ipl2018,Axar Patel,0.001910368562371926,0.5859
800,"| #bestofknightclub | watch our #knights , @nitishrana_27 and piyush chawla battle it out in a fun game of whisper challenge rule: one lip syncs and other guesses popular songs from @iamsrk movies. #korbolorbojeetbo #ipl2018 pic.twitter.com/idkjmwxy8l",Piyush Chawla,0.001313112721535556,0.5859
1494,now @harbhajan_singh_anureet_yuvraj_singh and @imro45 are the only players to win #ipl for the 4 tim_tim_southeees.... as a players.... #ipl2018,Rohit Sharma,0.0028080537364804418,0.5859
2022,"rt tim_tim_southeeesofindia "" #ipl2018 #mivrr we have momentum to win next game: dhawal_dhawal_kulkaran_sharmaii_kuldinesh_dinesh_dinesh_dinesh_karthikkikhikni more here http:// toi.in/omwiva75/a24gk pic.twitter.com/cmkxrvxnwj """,Dhawal Kulkarni,0.0019638742019031,0.5859
3031,"considering they have pawan negi and siraj, csk should win. #rcbvcsk #ipl2018",Pawan Negi,0.0030219953364356827,0.5859
1994,amazing over bowled by shreyas gopal. he dismissed two batsman parthiv harshal_patel (33) off (21) and moeen ali (1) off (2) in a single over. #rrvrcb #vivoipl2018 #ipl2018,Parthiv Patel,0.001984286226497389,0.5859
168,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Hardik Pandya,0.28089040167105334,0.5859
2223,"from brendon mccullum to eoin morgan, here's how twitter reacted to rr's win. #ipl #ipl2018 #rrvcsk https://www. crictracker.com/twitter-reacti ons-sensational-buttler-wins-it-for-rajasthan-royals-in-jaipur/ û_",Brendon McCullum,0.0017710190263890118,0.5859
2623,just in : rajasthan win the toss and have chose to feild for rajasthan :darcy short and shreyas gopal come in for delhi : shahbaz nadeem comes in for rahul tewatia #ipl2018 #ddvrr,Shahbaz Nadeem,0.0017407820846462698,0.5859
2023,#ipl2018 #mivrr we have momentum to win next game: @dhawal_dhawal_kulkaran_sharmaii_kuldinesh_dinesh_dinesh_dinesh_karthikkikhikni more here http:// toi.in/omwiva75/a24gk pic.twitter.com/qsb6rwtewg,Dhawal Kulkarni,0.0020876829654854516,0.5859
2220,"from brendon mccullum to eoin morgan, here's how twitter reacted to rr's win. #ipl #ipl2018 #rrvcsk https://www. crictracker.com/twitter-reacti ons-sensational-buttler-wins-it-for-rajasthan-royals-in-jaipur/ û_",Brendon McCullum,0.0017710190263890118,0.5859
2221,"from brendon mccullum to eoin morgan, here's how twitter reacted to rr's win. #ipl #ipl2018 #rrvcsk https://www. crictracker.com/twitter-reacti ons-sensational-buttler-wins-it-for-rajasthan-royals-in-jaipur/ û_",Brendon McCullum,0.0017710190263890118,0.5859
3220,givig naman ojha his first game of the season away in a must win game? sounds legit #srhvdd #ipl2018,Naman Ojha,0.002109442077078382,0.5859
2224,"from brendon mccullum to eoin morgan, here's how twitter reacted to rr's win. #ipl #ipl2018 #rrvcsk https://www. crictracker.com/twitter-reacti ons-sensational-buttler-wins-it-for-rajasthan-royals-in-jaipur/ û_",Brendon McCullum,0.0017710190263890118,0.5859
2176,toss: punjab_ab_ab_villiersliers_ab_ab_villiersliers win toss and opt to bowl first. javon searles replaces tom curran for kkr punjab_ab_ab_villiersliers_ab_ab_villiersliers makes three changes with mayank replacing akshdeep nath and aaron finch replacing marcus stoinis. barinder sran replaces manoj tiwary #ipl2018 #kxipvkkr live: https:// scroll.in/field/a/878794,Barinder Sran,0.0012747849793239726,0.5859
2024,#ipl2018 #mivrr we have momentum to win next game: @dhawal_dhawal_kulkaran_sharmaii_kuldinesh_dinesh_dinesh_dinesh_karthikkikhikni more here http:// toi.in/omwiva75/a24gk pic.twitter.com/l2q1f31rod,Dhawal Kulkarni,0.0020876829654854516,0.5859
2222,"from brendon mccullum to eoin morgan, here's how twitter reacted to rr's win. #ipl #ipl2018 #rrvcsk https://www. crictracker.com/twitter-reacti ons-sensational-buttler-wins-it-for-rajasthan-royals-in-jaipur/ û_",Brendon McCullum,0.0017710190263890118,0.5859
606,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Jasprit Bumrah,0.28089040167105334,0.5859
1264,sanju samson need to learn how to win matches by own rather than just scoring 20-30s runs #kkrvrr #ipl2018,Sanju Samson,0.002106271137336156,0.5859
2152,my playing xi for tday: @ashwinravi99 kl rahul(wk) chris gayle yuvraj singh karun nair aaron finch manzoor dar r ashwin(c) andrew tye mujeeb ur rehman ankit rajpoot barinder sran manzoor dar should get a chance & give another chance to yuvi. #mivkxip #kxip #ipl2018,Barinder Sran,0.01686980565434304,0.5859
1716,i always felt manish pandey is that player who can win a final under any circumstances. #srhvcsk #ipl2018 #srh #csk,Manish Pandey,0.002369948664766692,0.5859
2788,who will win #ipl2018 ? #ipl #ipl11 #csk #kxip #kkr #rr #cskvkxip #dhoni #msd #msdhoni #yuvrajsingh #kkrhaitaiyar #rajasthanroyals #sunrikane_williamsonshyderab_ab_ab_villiersliers_ab_ab_villiersliersad #dinesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikdinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik #gab_ab_ab_villiersliers_ab_ab_villiersliersbar #shikharbhajan_singhdhawan #ajinkyarahane pic.twitter.com/3qzwam0jtt,Yuvraj Singh,0.022432892083320104,0.5859
1204,mitchell mcclenaghan and hardik pandya performed push-ups celebration after the last night's win. #ipl #ipl2018 pic.twitter.com/qtd4zfpjb0,Mitchell McClenaghan,0.0022578763038240534,0.5859
1388,brilliant from karun nair . the right-hander blasts two consecutive sixes to notch up his 10th fifty. #kxip 150/9 (18.5 overs) #cskvkxip #ipl2018 live: http:// read.ht/bnmq pic.twitter.com/fpt2kq2y4y,Karun Nair,0.0016633421548137156,0.5859
2048,"toss - #punjab_ab_ab_villiersliers_ab_ab_villiersliers win the toss and elect to field, big change - #manojtiwary replaces #yuvrajsingh for #kxip , anureet singh replaces dhawal kuldinesh_dinesh_dinesh_dinesh_karthikkikhikni for #rr . http:// bit.ly/kxipvsrr38match #ipl #ipl2018 #ipl18 #kxipvsrr #rrvskxip #rrvkxip #kxipvrr pic.twitter.com/doz5mb8d9y",Dhawal Kulkarni,0.0014109631372057172,0.5859
1203,mitchell mcclenaghan and hardik pandya performed push-ups celebration after the last night's win. #ipl #ipl2018 pic.twitter.com/7p2rztuqmk,Mitchell McClenaghan,0.0022578763038240534,0.5859
473,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Umesh Yadav,0.28089040167105334,0.5859
2290,a brilliant over from mitchell johnson concedinesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikg only 4 singles. #mi 126/2 (14) #ipl2018 #mivkkr,Mitchell Johnson,0.0025951819328568866,0.5859
146,captains who were brilliant this #ipl2018 . 1. ms dhoni 2. kane williamson 3. dinesh karthik #cskvsrh #ipl2018final #dk #dhoni #kane,Kane Williamson,0.1215475564385032,0.5859
2044,#rr at a must-win-every-game stage...who will win today? #rrvkxip #ipl2018 #hallabol #livepunjab_ab_ab_villiersliers_ab_ab_villiersliersiplaypunjab_ab_ab_villiersliers_ab_ab_villiersliersi @icc @bcci @ipl @ajinkya_ajinkya_rahaneya_ajinkya_rahaneajinkya_rahane88 @josbuttler @benstokes38 @dhawal_dhawal_kulkaran_sharmaii_kuldinesh_dinesh_dinesh_dinesh_karthikkikhikni @junadkat #sanjusamson @ashwinravi99 @chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle @klrahul11 @dinesh_dinesh_dinesh_dinesh_karthikkikhikun126 #mujeeburrahman #axarharshal_patel,Dhawal Kulkarni,0.0014895651731319755,0.5859
248,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Ambati Rayudu,0.28089040167105334,0.5859
423,captains who were brilliant this #ipl2018 . 1. ms dhoni 2. kane williamson 3. dinesh karthik #cskvsrh #ipl2018final #dk #dhoni #kane,Dinesh Karthik,0.1215475564385032,0.5859
1967,"what a brilliant performance by our own sandeep lamichhane ( @iamsandeep25 ) to finish his debut #ipl season. took each wicket against #rcb ( parthiv harshal_patel ) and #csk (suresh raina) & three wickets in this match vs #mi (surya kumar yadavid_david_miller, kiran pollard and krunal pandya). #ipl2018 https:// twitter.com/delhidaredeab_villiers s/status/998227651222368257 û_",Parthiv Patel,0.0014796572713996919,0.5859
1970,"what a brilliant performance by our own sandeep lamichhane ( @iamsandeep25 ) to finish his debut #ipl season. took each wicket against #rcb ( parthiv harshal_patel ) and #csk (suresh raina) & three wickets in this match vs #mi (surya kumar yadavid_david_miller, kiran pollard and krunal pandya). #ipl2018 pic.twitter.com/mftwn6i5sf",Parthiv Patel,0.0015506044837440228,0.5859
48,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Sunil Narine,0.28089040167105334,0.5859
436,my best playing 11 from this #ipl2018 sunil narine kl rahul ambati ambati_rayudu risbahpant dinesh dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik ms msdhoni (c) hardik hardik_pandya rashid khan mujeeb jasprit jasprit_bumrah andrewtye just missed shane shane_watson buttler suryavinay_kumar_suryavinay_kumar_umesh_umesh_yadavav bhuvaneshwar_vinay_kumar suryavinay_kumar_umesh_umesh_yadavavid_david_miller abd krunalhardik_pandya andrewriddhiman_wriddhiman_sahadhiman_wriddhiman_sahaussell umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller bhuvi,Dinesh Karthik,0.28089040167105334,0.5859
2748,#cricbuzzlive #ipl2018 answer to today's joy factor is gautam gambati_ambati_rayuduyuduhir and dinesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik dinesh_dinesh_dinesh_dinesh_karthikkikhikthick,Gautam Gambhir,0.0024058275171718884,0.5859
1399,i was waiting for such a knock from karun nair since the start of ipl karun you beauty #cskvskxip #ipl2018,Karun Nair,0.0022508261158162494,0.5859
2293,a brilliant over from mitchell johnson concedinesh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikh_dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthikg only 4 singles. #mi 126/2 (14) #ipl2018 #mivkkr,Mitchell Johnson,0.0025951819328568866,0.5859
3016,"toss - @kkriders win the toss and elect to bowl first. #rcb have three changes, ab de villiers, pawan negi and washington sundar go out for tim southee, manan vohra and murugan ashwin come in. http:// bit.ly/2frcyzu #kkrvsrr #rrvskkr #kkrvrr #rrvkkr #ipl18 #ipl2018 #ipl #kkr pic.twitter.com/akiv803h5s",Pawan Negi,0.0013648842770195586,0.5859
804,which team will win the #ipl2018 final ? #srhvkkr rashid khan #qualifier2 gill #vivoipl brathwaite #kkr piyush chawla #breaking finals #srh williamson #orangearmy csk vs srh #whistlepodu qualifier 2 follow @ipldiscussion rt,Piyush Chawla,0.06047103612683888,0.5859
1205,mitchell mcclenaghan and hardik pandya performed push-ups celebration after the last night's win. #ipl #ipl2018 pic.twitter.com/2zh9tgha1j,Mitchell McClenaghan,0.0022578763038240534,0.5859
1740,shidinesh_dinesh_dinesh_dinesh_karthikkikhik dhawan kane williamson w.wriddhiman_saha manish manish_pandey yousuf patan brathwaite rashid khan shakib al shakib_alhasan bhuvaneshwar bhuvaneshwar_vinay_kumar s.kual sandeep sharbhajan_singhma #srh #cskvsrh #ipl2018 #orangearmy will win the final,Manish Pandey,0.06090331169670392,0.5859
1206,mitchell mcclenaghan and hardik pandya performed push-ups celebration after the last night's win. #ipl #ipl2018 pic.twitter.com/cdtnqh0mtt,Mitchell McClenaghan,0.0022578763038240534,0.5859
1207,mitchell mcclenaghan and hardik pandya performed push-ups celebration after the last night's win. #ipl #ipl2018 pic.twitter.com/uaymkvmqj9,Mitchell McClenaghan,0.0022578763038240534,0.5859
2736,#column #ipl2018 letûªs see if andre russell can win it for @kkriders against @sunrikane_williamsons (by @gautamgambati_ambati_rayuduyuduhir ) http:// read.ht/bn4s pic.twitter.com/pgcheg2xjv,Gautam Gambhir,0.0019006421174498436,0.5859
3124,first match of eh league stage was finished with a four by kedar jadhav . last match of the league stage finished with a six by dhoni. csk won both games. #ipl2018 #cskvkxip pic.twitter.com/swert57v3o,Kedar Jadhav,0.017573486747823365,0.5719
619,ans1-11 players have won the ipl trophy 3 times rohit sharbhajan_singhma. harbhajan singh. kieron pollard. yusuf pathan. ambati rayudu. parthiv harshal_patel. vinay kumar. aditya tare. pragyan ojha. manvinder bisla. jasprit bumrah . #smartiplmoves #contestalert #ipl2018,Jasprit Bumrah,0.06029286286316539,0.5719
885,indore - 48th match kxip 88/10 (15.1 overs) aaron finch 26(23) lokesh rahul 21(15) umesh yadavid_david_miller 3/23 yuzvendra chahal 1/06 rcb 92/0 (8.1 overs) virat kohli 48(28)* parthiv harshal_patel 40(22)* andrew tye 0/33 ravichandran ashwin 0/09 rcb won by 10 wickets #kxipvrcb #ipl2018,Yuzvendra Chahal,0.02228628459280832,0.5719
2415,there are total 11 players who won ipl trophy 3 times 1 )rohit sharbhajan_singhma 2 )yusuf pathan 3 )harbhajan singh 4 )pragyan ojha 5 ) kieron pollard 6 )vinay kumar 7 )parthiv harshal_patel 8 )jasprit bumrah 9 )ambati rayudu 10 )manvinder bisla 11 )aditya tara #smartiplmoves #ipl2018,Kieron Pollard,0.05622343168718374,0.5719
1733,"if srh wins today & manish pandey is on bench then the ""man of the match"" should be given to him #orangearmy #cskvssrh #ipl2018 @sunrikane_williamsons",Manish Pandey,0.002260066964933911,0.5719
793,perfect catch of the match : suresh raina #ipl #vivoipl #final #vivoipl2018 #vivoiplonstar #ipl2018 #ipl2018final #ipl11 #worldstoughestfinal #bestvsbest #cskvsrh #csk vs #srh #whistlepodu vs #orangearmy,Suresh Raina,0.057540454504870456,0.5719
2824,ans.) total 11 players have won ipl trophy 3 tim_tim_southeees 1.rohit sharbhajan_singhma 2.yusuf pathan 3.harbhajan singh 4.pragyan ojha 5.kieron pollard 6. vinay kumar 7.parthiv harshal_patel 8. jasprit bumrah 9. ambati rayudu 10. manvinder bisla 11. aditya tare #smartiplmoves #ipl2018 #contestalert . #q1,Vinay Kumar,0.05496626593308029,0.5719
2416,ans.) total 11 players have won ipl trophy 3 tim_tim_southeees 1.rohit sharbhajan_singhma 2.yusuf pathan 3.harbhajan singh 4.pragyan ojha 5. kieron pollard 6.vinay kumar 7.parthiv harshal_patel 8. jasprit bumrah 9. ambati rayudu 10. manvinder bisla 11. aditya tare #ipl2018 #contestalert #smartiplmoves,Kieron Pollard,0.05700615280448348,0.5719
205,how #viratkohli ûªs bat helped #ambatirayudu script #ipl2018 success for #csk http:// read.ht/bnqf pic.twitter.com/excknstwz4,Ambati Rayudu,0.00213647537434304,0.5719
1587,four ipl title wins @rayuduambati @imro45 @harbhajan_singh_anureet_yuvraj_singh @ipl @starsportsindia #ipl2018final #iplfinal #vivoipl2018 #ipl2018 #vivoipl #cskvsrh #ipl pic.twitter.com/u9si30qqmn,Harbhajan Singh,0.0024179469265705584,0.5719
621,ans1-11 players have won the ipl trophy 3 times rohit sharbhajan_singhma. harbhajan singh. kieron pollard. yusuf pathan. ambati rayudu. parthiv harshal_patel. vinay kumar. aditya tare. pragyan ojha. manvinder bisla. jasprit bumrah . #smartiplmoves #contestalert #ipl2018,Jasprit Bumrah,0.06029286286316539,0.5719
